epoch,accuracy,loss,val_accuracy,val_loss
0,0.7620689868927002,1.0650173425674438,0.44999998807907104,2.3382363319396973
1,0.7896551489830017,0.6657804250717163,0.46666666865348816,2.3060238361358643
2,0.8137931227684021,0.5276505351066589,0.5,2.123631715774536
3,0.8620689511299133,0.4181786775588989,0.4000000059604645,2.4328222274780273
4,0.8999999761581421,0.29775360226631165,0.4833333194255829,2.424990653991699
5,0.9172413945198059,0.2366325855255127,0.46666666865348816,2.260829210281372
6,0.9241379499435425,0.22050777077674866,0.5,2.311100482940674
7,0.9482758641242981,0.15328918397426605,0.5,2.299771547317505
8,0.9448275566101074,0.12137089669704437,0.4333333373069763,2.555508852005005
